Country,City,AccentCity,Region,Population,Latitude,Longitude
gb,gestingthorne,Gestingthorne,E4,,52.016667,.65
ge,pichvnari,Pichvnari,36,,43.2463889,42.5994444
gb,gidding,Gidding,C3,,52.433333,-.35
kr,taerigol,Taerigol,14,,36.3389,128.148
ru,mikhalevo,Mikhalëvo,60,,57.179288,28.828968
gb,giffnock,Giffnock,U7,16038,55.8,-4.283333
ru,likhun-zasetskiy,Likhun-Zasetskiy,25,,54.629756,36.265033
th,ban thung mak num,Ban Thung Mak Num,02,,18.382195,98.685695
pt,lejana de cima,Lejana de Cima,09,,37.031782,-7.932221
gb,gilcrux,Gilcrux,C9,,54.716667,-3.366667
ir,`aliabad-e pir shams od din,`Aliabad-e Pir Shams od Din,09,,34.6682,48.0029
vn,lang tre,Lang Tre,26,,19.266667,105.366667
tr,mezreaifisrik,Mezreaifisrik,25,,40.583333,41.283333
ru,kolpaki,Kolpaki,56,,52.5,36.633333
gb,gilford,Gilford,R2,,54.366667,-6.333333
vn,chung ngai,Chung Ngãi,86,,21.344346,105.045519
ru,shelegina,Shelegina,04,,52.2903,84.1555
gb,gillespie,Gillespie,U2,,54.833333,-4.733333
gb,gilling east,Gilling East,J7,,54.183333,-1.066667
gb,gilling,Gilling,J7,,54.183333,-1.066667
tr,abacilar,Abacilar,31,,36.60248,36.385206
us,upland,Upland,IN,,40.4755556,-85.4944444
id,cirotan,Cirotan,30,,-6.085278,107.343333
ht,beaulieu,Beaulieu,12,,18.14,-73.9594444
ua,korolevskiye,Korolevskiye,16,,46.9,31.816667
pk,chak 6-4 l,Chak 6-4 L,04,,30.761517,73.453297
tr,ayva,Ayva,82,,40.741432,33.977532
la,ban taphan,Ban Taphan,14,,19.583333,103.6
ph,tawod,Tawod,37,,10.3,124.8
gb,gilston,Gilston,V1,,56.266667,-2.916667
id,keputih,Keputih,08,,-7.289019,112.798658
ro,izvoarele,Izvoarele,18,,45.55,27.766667
gb,gipping,Gipping,N5,,52.233333,1.033333
tr,kutlubeydemirci,Kutlubeydemirci,87,,41.585533,32.33807
gb,girton,Girton,C3,,52.233333,.083333
gb,girvan,Girvan,W4,6821,55.233333,-4.866667
ht,cigala,Cigala,06,,19.0333333,-72.3
ro,sarmasul,Sarmasul,27,,46.75,24.166667
pg,labuain,Labuain,18,,-3.45,142.8166667
gb,gissing,Gissing,I9,,52.416667,1.166667
id,bailangu,Bailangu,32,,-2.9,103.95
ma,douar mtougga,Douar Mtougga,47,,31.53,-7.7
ph,vinisitahan,Vinisitahan,58,,12.9557,123.5635
pk,haji ali nawaz,Haji Ali Nawaz,05,,27.990553,67.82676
gb,glais,Glais,Z1,,51.683333,-3.883333
gb,glamis,Glamis,T7,,56.6,-3
iq,sidkan,Sidkan,11,,36.6822222,44.5975
in,chataktoli,Chataktoli,38,,22.633333,84.85
pt,jugueiros,Jugueiros,17,,41.1,-8.283333
us,fairplain,Fairplain,WV,,38.7525000,-81.6861111
gb,glandy cross,Glandy Cross,X7,,51.906667,-4.700278
jp,kurodani,Kurodani,42,,36.783333,137.483333
gb,glanton,Glanton,J6,,55.416667,-1.883333
gb,glapthorn,Glapthorn,J1,,52.483333,-.483333
gb,glasbury,Glasbury,Y8,,52.033333,-3.2
ir,fesanduz,Fesanduz,01,,37.109,45.8639
ir,tashuyeh,Tashuyeh,07,,28.422222,52.851944
lt,kiaukay,Kiaukay,62,,55.5166667,22.3
pl,stabunity,Stabunity,85,,54.206578,20.400381
mz,lampiao,Lampião,06,,-15.1341667,37.9544444
mw,feremu,Feremu,25,,-15.7333333,34.65
pk,direwala,Direwala,04,,30.335245,71.897389
id,pancuran,Pancuran,07,,-6.6532,111.5059
tr,karaborek,Karabörek,28,,40.316667,38.833333
ir,tisiyeh,Tisiyeh,08,,37.392154,49.705814
sk,hornie strhary,Hornie Strháry,01,,48.2666667,19.3666667
us,manning,Manning,MI,,45.5150000,-84.3511111
ir,kandelan,Kandelan,09,,34.50105,48.78183
ru,grayvoron,Grayvoron,09,6212,50.4767,35.6773
gb,glastonbury,Glastonbury,M3,,51.146667,-2.714444
gb,glaston,Glaston,C9,,54.116667,-3.133333
se,vastra eggvena,Västra Eggvena,28,,58.083333,12.866667
gr,iambolis,Iámbolis,02,,41.1666667,25.4833333
gb,glazebrook,Glazebrook,P2,,53.433333,-2.466667
ru,ruchenitsa,Ruchenitsa,85,,59.977697,45.326355
ir,darreh-ye saki,Darreh-ye Saki,23,,33.5765,48.6007
kp,ryusekri,Ryusekri,15,,39.4786111,125.4930556
th,ban mae tam,Ban Mae Tam,03,,19.496028,99.471278
gb,glemsford,Glemsford,N5,,52.1,.666667
pg,famonogu,Famonogu,09,,-6.1833333,145.2833333
mm,sabyusu,Sabyusu,09,,16.6333333,95.9166667
ir,darageh-ye oros khan,Darageh-ye Oros Khan,01,,36.9728,45.578
id,moearasingoah,Moearasingoah,05,,-1.65,103.266667
gb,glenavy,Glenavy,S5,,54.583333,-6.216667
hu,allami erdo,Allami Erdo,18,,46.1,21.983333
tr,hadrianutherae,Hadrianutherae,10,,39.649167,27.886111
il,sineid,Sineid,01,,31.566667,34.55
th,ban ton khae,Ban Ton Khae,74,,13.883333,101.383333
pe,cruz monte grande,Cruz Monte Grande,06,,-5.7158333,-78.7988889
gb,glenbreck,Glenbreck,T9,,55.466667,-3.483333
se,sovsta,Sövsta,18,,59.4,16.4
gb,glenbuck,Glenbuck,U4,,55.533333,-3.983333
ve,la hondonada,La Hondonada,15,,10.3338889,-67.0611111
ru,artyushino,Artyushino,69,,54.816111,33.25
gb,glenceitlein,Glenceitlein,V3,,56.566667,-5.016667
pk,goth wakol khan khosa,Goth Wakol Khan Khosa,05,,27.901588,68.256959
kh,phumi bat trang (1),Phumi Bat Trang (1),16,,13.5166667,103.4166667
us,melvin,Melvin,MN,,47.6208333,-96.3888889
mx,sisoguichic,Sisoguichic,06,,27.8,-107.483333
jp,iwaki,Iwaki,05,,34.236389,133.15
gb,glenelg,Glenelg,V3,,57.216667,-5.633333
id,muarapajang,Muarapajang,14,,-1.25,115.916667
mz,namachita,Namachita,09,,-17.5183333,36.9683333
vu,lasoule,Lasoulé,13,,-15.4,166.8
lk,kawuduwawa,Kawuduwawa,33,,6.5333333,80.6
ru,isakovo,Isakovo,71,,57.459996,63.824072
mx,lachidoblas,Lachidoblas,20,,16.033333,-96.366667
gb,glengyle,Glengyle,W6,,56.283333,-4.6
ua,chmyrovka,Chmyrovka,14,,49.292393,38.955557
ru,mongatalyang,Mongatalyang,87,,71.983333,75.266667
id,kepurun kidul,Kepurun Kidul,07,,-7.661667,110.478333
pk,kot kas,Kot Kas,03,,35.088509,71.988634
ru,morozovo,Morozovo,42,,59.311648,29.032719
id,watuhamatena,Watuhamatena,18,,-9.9325,120.147
gb,glenogil,Glenogil,T7,,56.75,-2.9
gb,glen parka,Glen Parka,H5,,52.566667,-1.116667
gb,glen parva,Glen Parva,H5,,52.566667,-1.116667
tr,asagisogutlu,Asagisogutlu,55,,41.216667,36.9
zr,konde kasamyu,Konde Kasamyu,08,,-4.95,12.7166667
pt,fonte do penedo,Fonte do Penedo,09,,37.331383,-7.471143
sl,kabere,Kabere,02,,9.5166667,-11.75
gb,glenrossal,Glenrossal,V3,,57.983333,-4.6
gb,glenross,Glenross,S2,,54.45,-7.716667
gb,glenrothes,Glenrothes,V1,38734,56.2,-3.183333
id,sawahrangru,Sawahrangru,30,,-6.876944,108.4825
kp,araebuhungni,Araebuhungni,06,,37.9641667,125.9005556
gb,glentworth,Glentworth,H7,,53.383333,-.583333
gb,glenurguhart,Glenurguhart,V3,,57.633333,-4.116667
gb,glenwhilly,Glenwhilly,U2,,55,-4.866667
id,simanalih,Simanalih,26,,2.9401,98.9147
pl,piorkowo,Piorkowo,73,,53.061722,19.199884
pl,kolaki koscielny,Kolaki Koscielny,81,,53.02162,22.377277
gb,gloucester,Gloucester,E6,128722,51.833333,-2.166667
zm,mwama,Mwama,01,,-13.1,26.7833333
gb,glusburn,Glusburn,J7,,53.9,-2
ru,belousovka,Belousovka,05,,50.987222,128.094167
pe,chosecani,Chosecani,08,,-14.1072222,-71.4377778
gn,danloro,Danloro,17,,9.4,-10.1333333
gb,glynde,Glynde,E2,,50.85,.066667
gb,glyndwr,Glyndwr,X9,,53,-3.333333
th,ban mai sai yoi,Ban Mai Sai Yoi,20,,17.330056,104.30375
ir,khudashteh,Khudashteh,08,,37.120278,48.972222
ru,poselok golovino,Posëlok Golovino,83,,55.952554,40.447476
ru,eleksin,Eleksin,11,,54.183333,110.666667
ir,sahanleh,Sahanleh,13,,34.8343,47.6557
ke,kabebero,Kabebero,01,,-0.55,36.8666667
se,bjorback,Björbäck,28,,57.783333,12.133333
zm,kalwa farm,Kalwa Farm,05,,-13.2333333,30.3666667
gb,goathland,Goathland,J7,,54.383333,-.716667
td,maloum choroma,Maloum Choroma,04,,11.0666667,15.75
mm,kinmigauk ywa,Kinmigauk Ywa,12,,11.5833333,98.4166667
mg,maharavoravo,Maharavoravo,05,,-18.6666667,47.1166667
gb,gobowen,Gobowen,L6,,52.883333,-3.033333
kp,isangni,Isangni,07,,38.8166667,126.9333333
pt,azevedo,Azevedo,17,,41.15,-8.566667
ro,rimnicu de sus,Rimnicu de Sus,14,,44.65,28.466667
gb,godmersham,Godmersham,G5,,51.216667,.95
ir,bu'igan,Bu'igan,11,,26.51527,58.274928
th,ban si suk,Ban Si Suk,22,,16.9,102.65
td,goubeti,Goubéti,09,,7.8666667,17.1666667
us,fowler knob,Fowler Knob,WV,,38.1838889,-80.8125000
gt,crique sarstun,Crique Sarstún,09,,15.85,-88.9
gb,goffs oak,Goffs Oak,F8,,51.7,-.083333
zm,kakumi,Kakumi,04,,-17.8333333,25.7166667
ma,ait serehane,Aït Serehane,53,,29.877597,-8.533638
my,kampong jerijeh,Kampong Jerijeh,11,,2.15,111.183333
ua,virki,Virki,21,,51.108004,34.092659
ph,pulutan,Pulutan,18,,11.507778,122.9075
gb,goldcliff,Goldcliff,Y6,,51.542222,-2.917778
gb,golden cross,Golden Cross,F7,,52.2,-2.833333
gb,golden grove,Golden Grove,X7,,51.8575,-4.0475
gb,golden valley,Golden Valley,E6,,51.9,-2.133333
ir,firuzabad,Firuzabad,01,,37.082,45.96
mn,bulagan khid,Bulagan Khid,12,,46.6,91.1333333
gb,goldsborough,Goldsborough,J7,,53.983333,-1.416667
ye,riqqat ba sawmah,Riqqat Ba Sawmah,14,,14.1833333,47.5
gb,gomersal,Gomersal,G8,,53.766667,-1.816667
hr,antovo,Antovo,12,,45.2166667,14.7166667
ro,buzdugan,Buzdugan,07,,48.1,26.766667
ua,bugayevo spiridonovskiy,Bugayevo Spiridonovskiy,08,,46.216667,33.4
pk,abdullah khan koruna,Abdullah Khan Koruna,03,,34.186389,71.83
th,ban huai pong,Ban Huai Pong,04,,19.174889,101.170056
ro,glogova,Glogova,19,1980,44.928056,22.906667
gb,goodnestone,Goodnestone,G5,,51.233333,1.233333
in,doddimetta,Doddimetta,37,,18.183333,81.866667
gb,goodwick,Goodwick,Y7,,52.011944,-4.997778
gb,goodworth clatford,Goodworth Clatford,F2,,51.166667,-1.483333
gb,goole,Goole,E1,,53.716667,-.866667
kr,muksoktong,Muksoktong,16,,34.936284,127.113415
tr,sivritepe,Sivritepe,53,,41.111922,40.92598
gb,gordonbush,Gordonbush,V3,,58.05,-3.95
ml,dyako,Dyako,06,,12.185,-7.2386111
ir,gezeli `olya,Gezeli `Olya,15,,30.8678,49.3199
sk,zakovce,Zakovce,05,,49.0833333,20.4
gb,gorfield,Gorfield,C3,,52.683333,.1
ru,roslovka,Roslovka,10,,53.150658,32.491575
th,ban pathum rat,Ban Pathum Rat,81,,18.197222,103.425556
gb,goring,Goring,K2,,51.516667,-1.133333
us,hinkleville,Hinkleville,WV,,38.9266667,-80.2625000
gb,gorleston,Gorleston,I9,,52.583333,1.716667
ir,kahrog,Kahrog,15,,31.846944,50.102778
pl,nebrowo male,Nebrowo Male,82,,53.647584,18.788726
gb,gorran,Gorran,C6,,50.233333,-4.8
ir,labbak mahalleh,Labbak Mahalleh,08,,37.213,49.879
ir,qal`elan,Qal`elan,16,,35.1022,47.635
ph,bacolod,Bacolod,I5,,16.851557,121.878841
gb,gortencorn,Gortencorn,V3,,56.75,-5.866667
ye,ba `urwah,Ba `Urwah,14,,14.8666667,47.1166667
gb,gortenfern,Gortenfern,V3,,56.766667,-5.916667
kh,trapen kho,Trapen Kho,13,,14.25,105.2
gb,gortinane,Gortinane,T8,,55.666667,-5.65
gb,gortin,Gortin,T3,,54.716667,-7.25
ie,balbane,Balbane,06,,54.6902778,-8.445
gb,gortnessey,Gortnessey,S6,,54.983333,-7.216667
rs,ceranje,Ceranje,00,,43.026667,20.853889
gb,gortnessy upper,Gortnessy Upper,S6,,54.983333,-7.216667
pk,walhari,Walhari,05,,24.433661,69.08177
gb,gortonfern,Gortonfern,V3,,56.766667,-5.916667
id,seleman,Seleman,07,,-7.722222,109.913056
ml,benena,Bénéna,04,,13.1166667,-4.3666667
ir,al bulaq,Al Bulaq,16,,35.3634,47.1775
mx,colorada,Colorada,14,,21.816667,-101.633333
gb,gosforth,Gosforth,I7,23975,55,-1.616667
gb,gosport,Gosport,F2,70793,50.8,-1.133333
gb,gotham,Gotham,J9,,52.85,-1.2
zr,bonkwankusu,Bonkwankusu,00,,-3.2333333,19.5166667
ph,garnib,Garnib,48,,16.596877,121.20494
mx,guamuchilito,Guamuchilito,06,,26.216667,-107.783333
gb,gourock,Gourock,V4,,55.95,-4.833333
hu,felsoutaspuszta,Felsoutaspuszta,14,,48.158958,20.010861
uz,dzhar-kishlak,Dzhar-Kishlak,12,,38.3833333,67.9833333
kr,hwagye,Hwagye,16,,35.016667,126.5
pl,walki,Walki,77,,50.049396,21.130617
gb,goxhill,Goxhill,E1,,53.883333,-.2
gb,goxhill,Goxhill,J3,,53.666667,-.333333
gb,grabhir,Grabhir,W8,,58.05,-6.416667
ir,cherat,Cherat,35,,35.977383,52.6825
gb,gracehill,Gracehill,Q9,,54.85,-6.333333
se,ebbetorp,Ebbetorp,15,,59.916667,15
ng,okpe,Okpe,36,,5.485004,6.3278
gb,graffham,Graffham,C3,,52.3,-.283333
gb,graffham,Graffham,P6,,50.933333,-.683333
gb,grafham,Grafham,C3,,52.3,-.283333
jp,gohyakkoku,Gohyakkoku,42,,36.65,137.316667
gb,grafton,Grafton,J1,,52.4,-.633333
gb,grafton,Grafton,P8,,51.333333,-1.633333
ua,minkovka,Minkovka,07,,49.755648,35.624715
gb,grahamston,Grahamston,U9,,56,-3.766667
mm,pangtala,Pangtala,11,,20.0666667,97.3
ph,ganon,Ganon,60,,5.9485,121.4101
nl,geldersche huisjes,Geldersche Huisjes,07,,52.876896,4.789356
gb,gramisdale,Gramisdale,W8,,57.483333,-7.333333
ir,zavar-e bala,Zavar-e Bala,16,,36.053,45.7799
gb,grampound,Grampound,C6,,50.3,-4.9
gb,granby,Granby,J9,,52.9,-.883333
la,ban mouangxoum,Ban Mouangxoum,14,,15.466667,105.75
mx,san pedro totolapan,San Pedro Totolapan,20,,16.666667,-96.3
vn,thay boan,Thay Boan,29,,15.983333,108.116667
md,mirnoye,Mirnoye,90,,45.7375,28.581111
id,bontoballe,Bontoballe,38,,-5.3692,120.3835
gb,grange,Grange,R7,,54.616667,-6.716667
ru,khop-kiber,Khop-Kiber,16,,56.1525,46.7777
pl,szymoniewice szlacheckie duze,Szymoniewice Szlacheckie Duze,78,,51.888474,21.287865
gb,grangetown,Grangetown,K9,,54.583333,-1.15
tr,zivink,Zivink,63,,37.071241,38.502307
pk,bhan daud joya,Bhan Daud Joya,03,,31.969466,71.058192
gb,gransha,Gransha,S3,,54.783333,-5.716667
gb,granstone,Granstone,Y7,,51.966667,-5.062778
gb,granston,Granston,Y7,,51.966667,-5.062778
th,ban thap charoen,Ban Thap Charoen,46,,13.193528,101.419139
gb,grantley,Grantley,J7,,54.116667,-1.65
gb,granton,Granton,U8,,55.966667,-3.216667
tr,persembe,Persembe,37,,41.957691,34.010865
ne,moullela,Moulléla,06,,14.1666667,6.1
pl,dab borowy,Dab Borowy,73,,52.578813,19.384977
pk,tulandi,Tulandi,03,,34.08442,71.818501
vn,ban suoi duc,Ban Suoi Duc,32,,20.916667,104.733333
gb,grasmere,Grasmere,C9,,54.45,-3.016667
gb,grassington,Grassington,J7,,54.066667,-2
gb,grateley,Grateley,F2,,51.166667,-1.6
gb,graveley,Graveley,C3,,52.25,-.166667
tz,kyamboni,Kyamboni,13,,-5.0,39.7833333
gb,graveney,Graveney,G5,,51.316667,.933333
ir,washap,Washap,04,,27.583333,62.666667
gb,graver,Graver,W8,,58.05,-6.416667
ru,mechigma,Mechigma,15,,65.3,-172.083333
id,bongangan,Bongangan,07,,-7.582222,110.157778
hn,sorca,Sorca,16,,14.85,-88.35
gw,jobe cuta,Jobe Cuta,01,,12.0333333,-14.6166667
us,wallace estates,Wallace Estates,MD,,38.7513889,-76.7972222
gb,grays thurrock,Grays Thurrock,O3,,51.483333,.333333
ml,balou,Balou,03,,12.9666667,-11.1
id,pasar minggu,Pasar Minggu,26,,3.0212,99.7931
pe,rumisqui,Rumisqui,06,,-6.0680556,-79.0836111
ru,pogost grigorovo,Pogost Grigorovo,06,,61.375606,46.539122
mz,pueti,Pueti,08,,-17.1508333,34.9969444
th,ban laem fang tai,Ban Laem Fang Tai,38,,13.933806,100.474111
gb,great asby,Great Asby,C9,,54.5,-2.483333
gr,lagoudi,Lagoúdi,47,,36.8486111,27.2002778
gb,great ashfield,Great Ashfield,N5,,52.266667,.933333
ml,sikoro,Sikoro,07,,10.55,-6.6666667
ru,shakhada,Shakhada,17,,42.616667,46.766667
pk,muhammad hasan nutkani,Muhammad Hasan Nutkani,05,,24.559996,69.160367
gb,great bardfield,Great Bardfield,E4,,51.933333,.483333
py,estancia santa teresa,Estancia Santa Teresa,16,,-24.116667,-59.883333
gb,great barr,Great Barr,L7,,52.55,-1.95
lt,gardai,Gardai,61,,55.7333333,23.0666667
tr,alincik,Alincik,43,,39.05,29.899722
gt,pala grande,Pala Grande,21,,15.036389,-91.476111
sa,umm sulaym,Umm Sulaym,10,,24.944188,45.713648
tw,ihsin,Ihsin,04,,23.345,120.3005556
us,whitehurst,Whitehurst,NC,,35.7658333,-77.3325000
gb,great bircham,Great Bircham,I9,,52.85,.633333
mm,kawsein ale,Kawsein Ale,05,,17.2166667,97.6666667
gb,great blencow,Great Blencow,C9,,54.666667,-2.833333
sy,hamret el aadaij,Hamret el Aadaïj,04,,35.8833333,39.15
gb,great bookham,Great Bookham,N7,,51.266667,-.366667
gb,great bowden,Great Bowden,H5,,52.483333,-.9
gb,great braxted,Great Braxted,E4,,51.8,.7
nl,hemelum,Hemelum,02,,52.880718,5.454387
gb,great brickhill,Great Brickhill,B9,,51.95,-.683333
ru,pundury,Pundury,60,,56.986081,27.761657
gb,great brington,Great Brington,J1,,52.266667,-1.016667
za,aston woods,Aston Woods,06,,-26.25219,28.526301
ua,berehovo,Berehovo,25,,48.20555,22.644176
pk,wajani,Wajani,05,,26.59343,68.774241
ng,ovin,Ovin,54,,7.832289,5.238195
id,kemawi,Kemawi,07,,-7.197222,110.3125
us,vancourt,Vancourt,TX,,31.3427778,-100.1766667
pk,bahim yar khan,Bahim Yar Khan,04,,28.419865,70.303449
in,donga,Donga,39,,30.418333,77.954722
hn,cubit,Cubit,13,,14.4166667,-88.75
ng,agbo,Agbo,36,,6.266193,6.150523
gb,great chew,Great Chew,A4,,51.366111,-2.610278
tg,woume,Woumé,18,,6.5,0.9166667
us,crawfordsville,Crawfordsville,IN,15066,40.0411111,-86.8744444
ru,zasypye,Zasypye,42,,59.825342,33.430255
ph,tigbalua,Tigbalua,06,,10.7624,122.019
ua,ostobuz,Ostobuz,15,,50.366667,23.883333
zm,munte,Munte,01,,-14.0666667,25.4333333
gb,great cowden,Great Cowden,E1,,53.866667,-.116667
kh,phum phchal,Phum Phchal,17,,13.35,105.9166667
tr,karaali,Karaali,23,,38.47,38.903889
gb,great crosby,Great Crosby,L8,,53.483333,-3.016667
pe,la florida,La Florida,06,,-6.8697222,-79.1211111
us,furnace,Furnace,MD,,39.5833333,-76.4955556
ml,yeguetere,Yéguétéré,07,,13.4333333,-8.1833333
gb,great dodford,Great Dodford,Q4,,52.35,-2.1
gr,galatsi,Galátsi,35,,38.0166667,23.75
us,archer,Archer,WV,,39.5105556,-80.5952778
gb,great dunmow,Great Dunmow,E4,,51.883333,.366667
ru,berezutskoye,Berezutskoye,41,,51.7419,35.7424
so,gool weeyne,Gool Weeyne,03,,9.4166667,49.0833333
ru,prirechnaya,Prirechnaya,39,,55.628056,95.398056
tr,aciksaray,Aciksaray,50,,38.784123,34.833591
ge,dzhavakhiantkari,Dzhavakhiantkari,19,,42.1075,44.6672222
il,bammaavaq,Bammaavaq,03,,32.729444,35.170556
jp,nju,Nju,47,,26.236944,127.771111
sy,sabahiye,Sabahîyé,01,,37.0,40.9833333
ng,yankuzau,Yankuzau,57,,11.939193,7.067121
gb,greatford,Greatford,H7,,52.683333,-.383333
gb,great fransham,Great Fransham,I9,,52.683333,.783333
ro,ogoarele,Ogoarele,38,,45.833333,26.716667
lr,sangopli,Sangopli,09,,7.1069444,-8.6766667
la,muang thong,Muang Thong,13,,18.4,101.183333
gh,abohyire,Abohyire,08,,7.3166667,0.3666667
sy,baidar el blate,Baïdar el Blâte,02,,35.4166667,36.1
lv,lidtsiems,Lidtsiems,29,,57.1,22.7333333
kz,kulagino,Kulagino,06,,48.370833,51.556944
ru,bukishino,Bukishino,47,,55.3,39.25
ma,gourart,Gourart,47,,31.489721,-9.049721
id,tompo,Tompo,21,,-.0593,119.6407
gb,great hallingbury,Great Hallingbury,E4,,51.833333,.183333
gb,greatham,Greatham,F2,,51.05,-.9
us,saint stephens,Saint Stephens,VA,,38.6958333,-77.6686111
gw,bure,Burè,04,,11.8833333,-14.8
th,ban khun mae la noi,Ban Khun Mae La Noi,01,,18.617139,98.116139
mm,seinye sandaik,Seinye Sandaik,09,,18.8666667,96.1666667
se,storsjo,Storsjö,07,,62.8,13.066667
ru,bolshoy makapelem,Bolshoy Makapelem,51,,55.062729,43.683568
gb,great holland,Great Holland,E4,,51.816667,1.2
gb,great horkesley,Great Horkesley,E4,,51.933333,.866667
ru,yuzhnyy,Yuzhnyy,51,,56.15,44.133333
kn,wingfield manor,Wingfield Manor,13,,17.3333333,-62.7833333
us,bear grass,Bear Grass,NC,,35.7661111,-77.1277778
sn,keur badel,Keur Badel,08,,15.4,-15.9
gb,great hucklow,Great Hucklow,D3,,53.3,-1.75
mm,kyaga,Kyaga,08,,21.4666667,96.2166667
gb,great kimble,Great Kimble,B9,,51.733333,-.8
gb,great kyre,Great Kyre,Q4,,52.266667,-2.55
kz,chushenay,Chushenay,01,,43.283333,79.316667
th,ban bang krathiam bon,Ban Bang Krathiam Bon,42,,13.61625,100.815611
gb,great limber,Great Limber,H7,,53.55,-.283333
gb,great linford,Great Linford,I6,,52.066667,-.75
gb,great livermere,Great Livermere,N5,,52.3,.766667
ie,graffin,Graffin,26,,52.8419444,-7.7761111
ye,mahall `arir,Mahall `Arir,08,,15.2858333,42.9255556
gb,great maplestead,Great Maplestead,E4,,51.966667,.65
mg,tianarivo,Tianarivo,05,,-18.5833333,46.8333333
ly,ar rajmah,Ar Rajmah,02,,32.0666667,20.35
gb,great meols,Great Meols,Q1,,53.4,-3.166667
gb,great milton,Great Milton,K2,,51.716667,-1.083333
mz,chapi,Chapi,01,,-13.1619444,39.1888889
gb,great mitton,Great Mitton,H2,,53.833333,-2.433333
mt,paula,Paula,00,,35.873056,14.498889
gb,great moulton,Great Moulton,I9,,52.466667,1.183333
ph,talo-ao,Talo-ao,02,,8.953889,125.423889
us,bonnie brae subdivision,Bonnie Brae Subdivision,GA,,32.4836111,-83.7925000
tr,koroglu,Koroglu,58,,39.36732,37.380267
gb,great oakley,Great Oakley,E4,,51.9,1.2
ir,sarab-e bayenchqolu,Sarab-e Bayenchqolu,16,,35.5387,47.2343
gb,great offley,Great Offley,F8,,51.916667,-.333333
pl,brzesc kujawski,Brzesc Kujawski,73,,52.603298,18.901994
gb,great ormside,Great Ormside,C9,,54.533333,-2.466667
kh,phumi ta am,Phumi Ta Am,19,,10.7,104.7833333
ml,siriba sobala,Siriba Sobala,06,,12.1358333,-7.3091667
gb,great oxendon,Great Oxendon,J1,,52.433333,-.916667
gb,great packington,Great Packington,P3,,52.45,-1.65
gb,great palgrave,Great Palgrave,I9,,52.666667,.733333
gb,great parndon,Great Parndon,E4,,51.766667,.083333
th,ban oi noi,Ban Oi Noi,32,,15.166667,100.233333
ru,sumezhka,Sumezhka,62,,54.0347,42.1636
mx,rancho nuevo,Rancho Nuevo,18,,20.95,-104.475
se,forsbackheden,Forsbäckheden,10,,60.466667,13.95
mq,glotin,Glotin,00,,14.6833333,-61.0
my,kampung gumum,Kampung Gumum,06,,3.4376,102.9337
gb,great rowsley,Great Rowsley,D3,,53.183333,-1.616667
kp,pongdoktong,Pongdoktong,11,,39.9166667,125.3516667
mx,teocalcingo,Teocalcingo,15,,18.683333,-99.866667
gb,great salkeld,Great Salkeld,C9,,54.716667,-2.7
gb,great sampford,Great Sampford,E4,,51.983333,.4
gb,great sankey,Great Sankey,P2,43793,53.383333,-2.616667
sy,beit obeida,Beït Obeïda,02,,35.7833333,35.9333333
id,payalabe,Payalabe,01,,5.892222,95.335833
iq,hamam ali,Hamam Ali,15,,36.1663889,43.2569444
ir,ramengan,Ramengan,41,,32.2586,59.5912
mn,yoroogiin altanii gadzar,Yöröögiin Altanii Gadzar,16,,49.3,107.2333333
gb,great snoring,Great Snoring,I9,,52.866667,.883333
id,condetbatuampar,Condetbatuampar,30,,-6.274167,106.863056
pk,dumali,Dumali,04,,33.098026,73.090091
ru,rodinka,Rodinka,51,,57.410132,43.560659
lt,birzhu laukas,Birzhu Laukas,62,,55.4741667,22.2436111
my,kampung lubuk mandi,Kampung Lubuk Mandi,06,,3.433333,101.9
gb,great strickland,Great Strickland,C9,,54.6,-2.683333
kp,piyangdong,Piyangdong,09,,38.5744444,127.7458333
md,malayeshty,Malayeshty,82,,47.463056,28.663611
la,muong cham,Muong Cham,04,,18.716667,104.816667
gb,great swinburn,Great Swinburn,J6,,55.066667,-2.1
ru,desyatskoye,Desyatskoye,42,,59.75,29.416667
gb,great tey,Great Tey,E4,,51.9,.75
in,kandhesi pachar,Kandhesi Pachar,36,,26.7526,79.1944
gr,tsouka,Tsoúka,10,,39.8505556,21.7886111
id,rancahmaneh,Rancahmaneh,30,,-7.3533,108.6067
ua,lypetska polyana,Lypetska Polyana,25,,48.3369,23.35901
it,casona,Casona,20,,45.09,12.075
ni,las mesas,Las Mesas,12,,12.9425,-86.0147222
ua,iskovtsysenchanskiye,IskovtsySenchanskiye,18,,50.262745,33.212798
pl,kozienin,Kozienin,74,,51.367606,20.115963
gb,great washbourne,Great Washbourne,E6,,52.016667,-2.016667
gb,great welnetham,Great Welnetham,N5,,52.183333,.766667
gb,great wigborough,Great Wigborough,E4,,51.8,.85
gb,great wilbraham,Great Wilbraham,C3,,52.183333,.25
ro,isvoarele,Isvoarele,18,,45.55,27.766667
tr,khararysh,Khararysh,80,,37.6075,42.055278
id,koekoemoetoek,Koekoemoetoek,29,,1.366667,127.866667
gb,greatworth,Greatworth,J1,,52.066667,-1.183333
gb,great wratting,Great Wratting,N5,,52.1,.45
id,silalangu,Silalangu,33,,-6.383333,106.4
ru,tolshcha pervaya,Tolshcha Pervaya,06,,61.620489,46.031332
ht,bois mulet,Bois Mulet,12,,18.3833333,-74.2666667
se,ubblixbo,Ubblixbo,21,,60.216667,17.416667
